Date,FIPS,Recip_County,Recip_State,Series_Complete_Yes,Series_Complete_Pop_Pct,pop
9/14/2022,55039,Fond du Lac County,WI,"58,781",56.8,798957.0871
9/14/2022,48361,Orange County,TX,"30,559",36.6,19318.93004
9/14/2022,31011,Boone County,NE,"2,591",49.9,30516.85393
9/14/2022,13037,Calhoun County,GA,"3,062",49.5,158304.9383
9/14/2022,42049,Erie County,PA,"165,386",61.3,31985
9/14/2022,48179,Gray County,TX,"8,956",40.9,4315.57377
9/14/2022,72045,Comerio Municipio,PR,"14,088",75.5,170259.0267
9/14/2022,55137,Waushara County,WI,"11,184",45.8,132470.0957
9/14/2022,54017,Doddridge County,WV,"5,115",60.5,74286.05769
9/14/2022,13275,Thomas County,GA,"22,159",49.9,157252.6882
9/14/2022,39173,Wood County,OH,"81,063",62,20268.73385
9/14/2022,37053,Currituck County,NC,"17,287",62.3,47203.3195
9/14/2022,55089,Ozaukee County,WI,"65,220",73.1,97888.47584
9/14/2022,29021,Buchanan County,MO,"34,562",39.6,33407.78342
9/14/2022,13197,Marion County,GA,"3,525",42.2,2497.54902
9/14/2022,20165,Rush County,KS,"1,574",51.8,5973.913043
9/14/2022,17147,Piatt County,IL,"10,331",63.2,97173.91304
9/14/2022,29153,Ozark County,MO,"2,967",32.3,281045.1977
9/14/2022,39139,Richland County,OH,"55,136",45.5,36783.81963
9/14/2022,28103,Noxubee County,MS,"5,877",56.4,38135.52632
9/14/2022,54109,Wyoming County,WV,"10,809",53,71787.43068
9/14/2022,32027,Pershing County,NV,"2,470",36.7,24108.77193
9/14/2022,51197,Wythe County,VA,"11,425",39.8,212071.2695
9/14/2022,31157,Scotts Bluff County,NE,"15,159",42.6,4697.478992
9/14/2022,29089,Howard County,MO,"4,388",43.9,134121.3235
9/14/2022,05041,Desha County,AR,"6,996",61.6,1795.081967
9/14/2022,18161,Union County,IN,"3,685",52.2,12002.04918
9/14/2022,21055,Crittenden County,KY,"3,668",41.7,63078.85305
9/14/2022,28009,Benton County,MS,"4,402",53.3,6394.299287
9/14/2022,21123,Larue County,KY,"6,388",44.4,24162.47582
9/14/2022,54057,Mineral County,WV,"14,137",52.6,5065.891473
9/14/2022,45023,Chester County,SC,"15,216",47.2,28045.34606
9/14/2022,51685,Manassas Park city,VA,"7,722",44.2,2757.033248
9/14/2022,33007,Coos County,NH,"21,868",69.3,6208.409506
9/14/2022,26045,Eaton County,MI,"63,614",57.7,47059.43536
9/14/2022,05053,Grant County,AR,"8,661",47.4,10111.30742
9/14/2022,08003,Alamosa County,CO,"9,346",57.6,8454.397394
9/14/2022,36025,Delaware County,NY,"25,744",58.3,124851.7941
9/14/2022,20047,Edwards County,KS,"1,383",49.4,3838.078292
9/14/2022,17033,Crawford County,IL,"9,728",52.1,150307.4286
9/14/2022,08091,Ouray County,CO,"3,351",67.7,384732.3529
9/14/2022,06025,Imperial County,CA,"177,654",95,8847.985348
9/14/2022,48473,Waller County,TX,"22,962",41.6,10786.51685
9/14/2022,29091,Howell County,MO,"13,618",33.9,28319.74249
9/14/2022,31099,Kearney County,NE,"3,115",48,159429.9835
9/14/2022,28067,Jones County,MS,"30,275",44.5,6732.095491
9/14/2022,38041,Hettinger County,ND,998,39.9,10743.82716
9/14/2022,18169,Wabash County,IN,"13,209",42.6,28526.53061
9/14/2022,39005,Ashland County,OH,"23,682",44.3,1500
9/14/2022,49029,Morgan County,UT,"6,658",54.9,82567.13427
9/14/2022,36103,Suffolk County,NY,"1,143,812",77.5,87545.64315
9/14/2022,54007,Braxton County,WV,"6,379",45.7,14304.70348
9/14/2022,24037,St. Mary's County,MD,"76,607",67.5,24462.10721
9/14/2022,18045,Fountain County,IN,"7,893",48.3,23032.63403
9/14/2022,06009,Calaveras County,CA,"25,556",55.7,21005.37634
9/14/2022,16053,Jerome County,ID,"11,518",47.2,291695.8525
9/14/2022,41003,Benton County,OR,"70,644",75.9,4398.589065
9/14/2022,53071,Walla Walla County,WA,"39,370",64.8,2713.274336
9/14/2022,28147,Walthall County,MS,"6,056",42.4,62840.86022
9/14/2022,35023,Hidalgo County,NM,"2,509",59.8,13316.68438
9/14/2022,29175,Randolph County,MO,"9,663",39,40341.86472
9/14/2022,42009,Bedford County,PA,"19,032",39.7,11806.79785
9/14/2022,48147,Fannin County,TX,"15,778",44.4,12267.75956
9/14/2022,45047,Greenwood County,SC,"34,646",48.9,153505.1195
9/14/2022,31007,Banner County,NE,245,32.9,17118.23647
9/14/2022,13149,Heard County,GA,"3,455",29,64325.81454
9/14/2022,36095,Schoharie County,NY,"17,928",57.8,44263.59833
9/14/2022,26155,Shiawassee County,MI,"35,316",51.8,60771.63462
9/14/2022,20195,Trego County,KS,"1,113",39.7,117489.1566
9/14/2022,12079,Madison County,FL,"8,684",47,20931.10647
9/14/2022,29077,Greene County,MO,"147,582",50.4,138124.031
9/14/2022,37069,Franklin County,NC,"38,142",54.7,98615.86639
9/14/2022,05135,Sharp County,AR,"7,235",41.5,28867.81609
9/14/2022,01049,DeKalb County,AL,"24,823",34.7,12867.02128
9/14/2022,22019,Calcasieu Parish,LA,"88,048",43.3,56958.54922
9/14/2022,36093,Schenectady County,NY,"115,775",74.5,14114.81481
9/14/2022,20163,Rooks County,KS,"2,421",49.2,2170.498084
9/14/2022,19099,Jasper County,IA,"22,071",59.4,3690.987124
9/14/2022,16037,Custer County,ID,"2,070",48,10058.55856
9/14/2022,54019,Fayette County,WV,"24,107",56.8,748.8986784
9/14/2022,13303,Washington County,GA,"9,130",44.8,24516.87389
9/14/2022,06083,Santa Barbara County,CA,"323,524",72.5,53540
9/14/2022,13047,Catoosa County,GA,"30,621",45.3,37615.73034
9/14/2022,08071,Las Animas County,CO,"9,081",62.6,63927.6808
9/14/2022,36065,Oneida County,NY,"146,414",64,66588.90701
9/14/2022,72057,Guayama Municipio,PR,"29,612",75,1111541.616
9/14/2022,54001,Barbour County,WV,"8,345",50.8,1327.472527
9/14/2022,29219,Warren County,MO,"15,136",42.5,57639.68668
9/14/2022,12043,Glades County,FL,"4,772",34.6,413249.0421
9/14/2022,41007,Clatsop County,OR,"27,341",68,51578.94737
9/14/2022,36109,Tompkins County,NY,"83,113",81.3,70890.30207
9/14/2022,21199,Pulaski County,KY,"30,614",47.1,16825.8427
9/14/2022,37195,Wilson County,NC,"45,651",55.8,321654.3665
9/14/2022,47115,Marion County,TN,"13,604",47.1,42574.25743
9/14/2022,36023,Cortland County,NY,"28,715",60.3,3262.734584
9/14/2022,33017,Strafford County,NH,"86,346",66.1,969.0721649
9/14/2022,48389,Reeves County,TX,"13,378",83.7,20389.86784
9/14/2022,08039,Elbert County,CO,"10,247",38.3,48993.03621
9/14/2022,13135,Gwinnett County,GA,"525,925",56.2,6227.533461
9/14/2022,31065,Furnas County,NE,"2,126",45.5,25255.88235
9/14/2022,19051,Davis County,IA,"3,375",37.5,470627.7851
9/14/2022,29113,Lincoln County,MO,"23,578",40,5933.518006
9/14/2022,39009,Athens County,OH,"33,375",51.1,38419.21397
9/14/2022,21187,Owen County,KY,"4,173",38.3,51569.42004
9/14/2022,22105,Tangipahoa Parish,LA,"63,955",47.5,19348.24281
9/14/2022,18065,Henry County,IN,"25,865",53.9,21073.57357
9/14/2022,48443,Terrell County,TX,408,52.6,66646.24506
9/14/2022,30073,Pondera County,MT,"3,311",56,6976.878613
9/14/2022,40077,Latimer County,OK,"3,563",35.4,47905.86146
9/14/2022,28131,Stone County,MS,"8,611",47,73301.44404
9/14/2022,05107,Phillips County,AR,"9,114",51.3,76070.28754
9/14/2022,01121,Talladega County,AL,"29,840",37.3,9702.564103
9/14/2022,36017,Chenango County,NY,"29,359",62.2,2608.888889
9/14/2022,39013,Belmont County,OH,"33,246",49.6,22110.89109
9/14/2022,21141,Logan County,KY,"14,075",51.9,209790.6296
9/14/2022,48325,Medina County,TX,"28,793",55.8,65804.10023
9/14/2022,22049,Jackson Parish,LA,"6,884",43.7,82009.37866
9/14/2022,45081,Saluda County,SC,"6,361",31.1,141361.7694
9/14/2022,17153,Pulaski County,IL,"2,347",44,5689.56044
9/14/2022,48479,Webb County,TX,"303,775",95,2004.842615
9/14/2022,22041,Franklin Parish,LA,"7,542",37.7,36235.29412
9/14/2022,40059,Harper County,OK,"1,687",45.7,1216026.455
9/14/2022,13145,Harris County,GA,"17,399",49.4,657297.3396
9/14/2022,40081,Lincoln County,OK,"14,417",41.3,403924.4505
9/14/2022,29093,Iron County,MO,"4,004",39.5,9943.396226
9/14/2022,19029,Cass County,IA,"7,580",59.1,75551.1022
9/14/2022,51147,Prince Edward County,VA,"7,015",30.8,40921.56863
9/14/2022,38097,Traill County,ND,"4,429",55.1,12553.2646
9/14/2022,55093,Pierce County,WI,"19,241",45,23181.06996
9/14/2022,17137,Morgan County,IL,"18,661",55.4,220933.665
9/14/2022,46067,Hutchinson County,SD,"4,016",55.1,25238.2311
9/14/2022,37121,Mitchell County,NC,"7,724",51.6,2633.603239
9/14/2022,28119,Quitman County,MS,"3,750",55.2,93130.69016
9/14/2022,30069,Petroleum County,MT,152,31.2,22096.15385
9/14/2022,72009,Aibonito Municipio,PR,"20,519",92.8,225160.2564
9/14/2022,19041,Clay County,IA,"8,456",52.8,3340019.753
9/14/2022,48061,Cameron County,TX,"338,749",80.1,15306.90162
9/14/2022,21181,Nicholas County,KY,"3,907",53.7,33416.24365
9/14/2022,05121,Randolph County,AR,"7,712",42.9,40106.18067
9/14/2022,01073,Jefferson County,AL,"394,947",60,12073.43413
9/14/2022,51036,Charles City County,VA,"5,635",80.9,29930.91537
9/14/2022,28055,Issaquena County,MS,589,44.4,232665.2542
9/14/2022,25023,Plymouth County,MA,"375,109",72,6763.157895
9/14/2022,48359,Oldham County,TX,731,34.6,25850.72231
9/14/2022,31105,Kimball County,NE,"1,295",35.7,3604.852686
9/14/2022,31137,Phelps County,NE,"3,709",41.1,593785.9238
9/14/2022,40125,Pottawatomie County,OK,"36,962",50.9,8971.910112
9/14/2022,47025,Claiborne County,TN,"15,114",47.3,1679.324895
9/14/2022,13007,Baker County,GA,"1,586",52.2,16564.41718
9/14/2022,48083,Coleman County,TX,"2,980",36.5,26292.13483
9/14/2022,34009,Cape May County,NJ,"70,036",76.1,63643.85475
9/14/2022,20153,Rawlins County,KS,"1,110",43.9,166380.9524
9/14/2022,46015,Brule County,SD,"3,125",59,26799.06542
9/14/2022,38059,Morton County,ND,"14,601",46.6,12170.17208
9/14/2022,47189,Wilson County,TN,"78,903",54.5,19608.52713
9/14/2022,48131,Duval County,TX,"7,000",62.7,5914.965986
9/14/2022,08105,Rio Grande County,CO,"7,271",64.5,5638.146168
9/14/2022,12125,Union County,FL,"5,542",36.4,10420.03515
9/14/2022,42005,Armstrong County,PA,"39,658",61.3,3025.125628
9/14/2022,48345,Motley County,TX,337,28.1,27750
9/14/2022,39071,Highland County,OH,"16,634",38.5,58246.32353
9/14/2022,51049,Cumberland County,VA,"3,659",36.8,75760.08493
9/14/2022,51077,Grayson County,VA,"6,479",41.7,59477.35849
9/14/2022,51167,Russell County,VA,"12,670",47.7,151106.2802
9/14/2022,05039,Dallas County,AR,"4,031",57.5,5346.715328
9/14/2022,36007,Broome County,NY,"123,314",64.7,47837.83784
9/14/2022,72021,Bayamon Municipio,PR,"158,783",93.8,450066.4606
9/14/2022,47079,Henry County,TN,"15,744",48.7,262555.4054
9/14/2022,46019,Butte County,SD,"4,318",41.4,83824.42748
9/14/2022,45055,Kershaw County,SC,"39,972",60.1,370788.3598
9/14/2022,16023,Butte County,ID,"1,300",50.1,1407.488987
9/14/2022,53017,Douglas County,WA,"27,204",62.6,86273.64185
9/14/2022,26041,Delta County,MI,"22,425",62.7,28262.80624
9/14/2022,29143,New Madrid County,MO,"5,870",34.4,97712.12121
9/14/2022,28159,Winston County,MS,"8,817",49.1,2190.016103
9/14/2022,54051,Marshall County,WV,"13,993",45.8,7099.255583
9/14/2022,18089,Lake County,IN,"286,426",59,152796.9639
9/14/2022,30061,Mineral County,MT,"2,435",55.4,4936.690647
9/14/2022,41037,Lake County,OR,"3,158",40.1,37089.6861
9/14/2022,48285,Lavaca County,TX,"8,417",41.8,15162.92135
9/14/2022,18049,Fulton County,IN,"8,249",41.3,5498.327759
9/14/2022,20157,Republic County,KS,"2,390",51.6,54069.90881
9/14/2022,13035,Butts County,GA,"8,707",34.9,7245.989305
9/14/2022,22025,Catahoula Parish,LA,"3,940",41.5,107730.0319
9/14/2022,18101,Martin County,IN,"4,766",46.5,166791.5937
9/14/2022,39149,Shelby County,OH,"17,804",36.6,825146.5629
9/14/2022,39049,Franklin County,OH,"862,967",65.5,67006.69643
9/14/2022,21159,Martin County,KY,"6,163",55.1,490408.7694
9/14/2022,37113,Macon County,NC,"21,701",60.5,16824.37276
9/14/2022,21167,Mercer County,KY,"12,161",55.4,14639.81043
9/14/2022,13075,Cook County,GA,"7,222",41.8,92485.79161
9/14/2022,21157,Marshall County,KY,"16,947",54.5,17532.12851
9/14/2022,12123,Taylor County,FL,"8,833",41,15729.3578
9/14/2022,36055,Monroe County,NY,"547,509",73.8,17558.57385
9/14/2022,45033,Dillon County,SC,"13,979",45.9,5952.618454
9/14/2022,04021,Pinal County,AZ,"256,487",55.4,17203.42612
9/14/2022,20021,Cherokee County,KS,"9,439",47.3,638615.903
9/14/2022,20027,Clay County,KS,"4,957",61.9,12718.84058
9/14/2022,05133,Sevier County,AR,"8,027",47.2,156681.7326
9/14/2022,45063,Lexington County,SC,"170,001",56.9,91980.47722
9/14/2022,48217,Hill County,TX,"15,119",41.3,14541.59292
9/14/2022,38065,Oliver County,ND,517,26.4,71246.63677
9/14/2022,02240,Southeast Fairbanks Census Area,AK,"2,875",41.7,68059.04059
9/14/2022,16077,Power County,ID,"4,014",52.3,9706.325301
9/14/2022,48165,Gaines County,TX,"4,750",22.1,2379.807692
9/14/2022,21143,Lyon County,KY,"4,853",59.1,113849.0566
9/14/2022,13125,Glascock County,GA,998,33.6,43415.50696
9/14/2022,53041,Lewis County,WA,"42,336",52.5,14548.05195
9/14/2022,18013,Brown County,IN,"7,946",52.7,61653.11005
9/14/2022,19097,Jackson County,IA,"10,459",53.8,14040
9/14/2022,37041,Chowan County,NC,"8,239",59.1,672106.5375
9/14/2022,37023,Burke County,NC,"44,704",49.4,71525.05447
9/14/2022,37187,Washington County,NC,"6,031",52.1,415464.3963
9/14/2022,30081,Ravalli County,MT,"21,826",49.8,12200.77973
9/14/2022,18099,Marshall County,IN,"21,395",46.3,2148.199446
9/14/2022,48227,Howard County,TX,"14,008",38.2,256661.0169
9/14/2022,17171,Scott County,IL,"2,110",42.6,18838.05668
9/14/2022,12001,Alachua County,FL,"182,304",67.8,28344.94774
9/14/2022,12023,Columbia County,FL,"30,642",42.7,2028.469751
9/14/2022,55053,Jackson County,WI,"10,529",51,1393613.037
9/14/2022,37033,Caswell County,NC,"11,592",51.3,35756.63027
9/14/2022,21189,Owsley County,KY,"2,134",48.3,35659.96344
9/14/2022,29055,Crawford County,MO,"8,158",34.1,19926.31579
9/14/2022,72079,Lajas Municipio,PR,"17,650",80.2,66573.91304
9/14/2022,01005,Barbour County,AL,"11,529",46.7,204504.2735
9/14/2022,30039,Granite County,MT,"1,277",37.8,14036.7893
9/14/2022,31141,Platte County,NE,"16,063",48,14572.23265
9/14/2022,20099,Labette County,KS,"9,946",50.7,168424.5661
9/14/2022,13293,Upson County,GA,"12,151",46.2,551031.746
9/14/2022,13243,Randolph County,GA,"3,232",47.7,234631.5007
9/14/2022,20103,Leavenworth County,KS,"49,475",60.5,1183.400268
9/14/2022,48249,Jim Wells County,TX,"22,040",54.4,5147.008547
9/14/2022,56009,Converse County,WY,"4,820",34.9,264548.0059
9/14/2022,21053,Clinton County,KY,"4,291",42,958230.6477
9/14/2022,12035,Flagler County,FL,"74,543",64.8,16170.79208
9/14/2022,20183,Smith County,KS,"1,629",45.5,25071.08239
9/14/2022,28137,Tate County,MS,"13,044",46.1,30038.99083
9/14/2022,42105,Potter County,PA,"6,433",38.9,71657.47126
9/14/2022,17059,Gallatin County,IL,"2,699",55.9,178162.4815
9/14/2022,48417,Shackelford County,TX,"1,202",36.8,300796.5571
9/14/2022,51690,Martinsville city,VA,"4,944",39.4,99169.85646
9/14/2022,39037,Darke County,OH,"20,649",40.4,27316.51376
9/14/2022,28035,Forrest County,MS,"33,649",44.9,17963.63636
9/14/2022,27115,Pine County,MN,"14,773",49.9,26858.85167
9/14/2022,01131,Wilcox County,AL,"5,681",54.8,32653.06122
9/14/2022,37061,Duplin County,NC,"27,194",46.3,158557.6208
9/14/2022,19085,Harrison County,IA,"7,433",52.9,12414.28571
9/14/2022,08037,Eagle County,CO,"46,218",83.8,9840.225564
9/14/2022,56027,Niobrara County,WY,743,31.5,44510.36683
9/14/2022,46023,Charles Mix County,SD,"5,652",60.8,18925.4766
9/14/2022,13017,Ben Hill County,GA,"6,577",39.4,3968.215159
9/14/2022,53005,Benton County,WA,"118,191",57.8,12760.37736
9/14/2022,05063,Independence County,AR,"16,804",44.4,31074.27536
9/14/2022,35019,Guadalupe County,NM,"3,039",70.7,19666.66667
9/14/2022,51153,Prince William County,VA,"350,852",74.6,14435.26171
9/14/2022,18097,Marion County,IN,"565,942",58.7,62280.31496
9/14/2022,39025,Clermont County,OH,"119,880",58.1,27715.48619
9/14/2022,20107,Linn County,KS,"3,522",36.3,40392.15686
9/14/2022,22093,St. James Parish,LA,"11,101",52.6,152161.0738
9/14/2022,13059,Clarke County,GA,"61,037",47.6,5738.539898
9/14/2022,17183,Vermilion County,IL,"35,272",46.6,277424.7423
9/14/2022,54101,Webster County,WV,"3,932",48.5,13979.41176
9/14/2022,48331,Milam County,TX,"11,184",45.1,20929.97199
9/14/2022,26145,Saginaw County,MI,"102,135",53.6,7399.026764
9/14/2022,17159,Richland County,IL,"7,571",48.8,46097.32824
9/14/2022,48329,Midland County,TX,"77,028",43.6,1898.190045
9/14/2022,51580,Covington city,VA,"1,881",34,11136.08563
9/14/2022,13217,Newton County,GA,"48,181",43.1,168494.8454
9/14/2022,37087,Haywood County,NC,"37,790",60.6,33411.36364
9/14/2022,31079,Hall County,NE,"31,871",51.9,16887.05234
9/14/2022,19057,Des Moines County,IA,"20,452",52.5,9150
9/14/2022,47061,Grundy County,TN,"4,190",31.2,8200
9/14/2022,20083,Hodgeman County,KS,832,46.4,607525.3054
9/14/2022,47159,Smith County,TN,"6,808",33.8,10380.86643
9/14/2022,48271,Kinney County,TX,"1,932",52.7,20154.81833
9/14/2022,01127,Walker County,AL,"30,669",48.3,35514.28571
9/14/2022,48183,Gregg County,TX,"56,191",45.3,8389.791183
9/14/2022,25003,Berkshire County,MA,"75,899",60.7,565396.6006
9/14/2022,13213,Murray County,GA,"15,153",37.8,115048.4848
9/14/2022,27147,Steele County,MN,"22,699",61.9,30646.24506
9/14/2022,20037,Crawford County,KS,"18,686",48.1,567027.5779
9/14/2022,40099,Murray County,OK,"6,407",45.5,17129.43633
9/14/2022,72025,Caguas Municipio,PR,"106,084",85.1,161144.2464
9/14/2022,40085,Love County,OK,"4,421",43.1,8463.073852
9/14/2022,48141,El Paso County,TX,"703,145",83.8,1166.037736
9/14/2022,18119,Owen County,IN,"9,119",43.8,10903.94089
9/14/2022,19021,Buena Vista County,IA,"13,741",70,42119.9262
9/14/2022,28075,Lauderdale County,MS,"38,818",52.4,30937.06294
9/14/2022,29101,Johnson County,MO,"24,419",45.2,1417416.561
9/14/2022,19037,Chickasaw County,IA,"6,661",55.8,5440
9/14/2022,48071,Chambers County,TX,"21,068",48.1,6896.890344
9/14/2022,09009,New Haven County,CT,"683,344",79.9,21631.1054
9/14/2022,28097,Montgomery County,MS,"5,528",56.6,38312.14953
9/14/2022,17081,Jefferson County,IL,"18,046",47.9,325693.8326
9/14/2022,27133,Rock County,MN,"5,203",55.9,97721.56197
9/14/2022,34037,Sussex County,NJ,"89,940",64,94225.96154
9/14/2022,31173,Thurston County,NE,"5,830",80.7,5722.719141
9/14/2022,31071,Garfield County,NE,607,30.8,41465.16393
9/14/2022,72091,Manati Municipio,PR,"31,804",85.3,501502.7322
9/14/2022,13163,Jefferson County,GA,"8,439",54.9,65406.89655
9/14/2022,37183,Wake County,NC,"862,913",77.6,65051.45414
9/14/2022,48111,Dallam County,TX,"3,208",44,12248.10606
9/14/2022,29117,Livingston County,MO,"6,644",43.6,42668.40731
9/14/2022,36111,Ulster County,NY,"132,225",74.5,292908.9147
9/14/2022,50011,Franklin County,VT,"18,674",37.8,37676.28866
9/14/2022,47047,Fayette County,TN,"23,993",58.3,14068.8172
9/14/2022,05141,Van Buren County,AR,"7,152",43.2,583189.889
9/14/2022,22115,Vernon Parish,LA,"27,835",58.7,5253.521127
9/14/2022,26139,Ottawa County,MI,"170,561",58.4,20458.08967
9/14/2022,22083,Richland Parish,LA,"8,794",43.7,164549.763
9/14/2022,38045,LaMoure County,ND,"1,996",49.3,30084.45946
9/14/2022,12021,Collier County,FL,"276,016",71.7,6444.444444
9/14/2022,48337,Montague County,TX,"6,952",35.1,143528.3401
9/14/2022,19137,Montgomery County,IA,"5,752",58,17698.44358
9/14/2022,48495,Winkler County,TX,"3,119",38.9,23398.92665
9/14/2022,13281,Towns County,GA,"5,960",49.5,8979.274611
9/14/2022,48201,Harris County,TX,"3,051,020",64.7,3636.363636
9/14/2022,01091,Marengo County,AL,"10,420",55.2,80215.2381
9/14/2022,28073,Lamar County,MS,"38,438",60.7,706060.7102
9/14/2022,19163,Scott County,IA,"108,117",62.5,5334.261838
9/14/2022,27063,Jackson County,MN,"5,132",52.1,110360.6838
9/14/2022,48297,Live Oak County,TX,"5,259",43.1,12128.65497
9/14/2022,51740,Portsmouth city,VA,"47,819",50.7,12276.88787
9/14/2022,29065,Dent County,MO,"5,451",35,16850.3937
9/14/2022,55021,Columbia County,WI,"39,231",68.2,4413.087935
9/14/2022,37153,Richmond County,NC,"22,116",49.3,7605.863192
9/14/2022,30075,Powder River County,MT,390,23.2,58729.08367
9/14/2022,20179,Sheridan County,KS,925,36.7,137771.4885
9/14/2022,49053,Washington County,UT,"94,603",53.3,9465.04065
9/14/2022,19145,Page County,IA,"8,200",54.3,1110416.785
9/14/2022,28111,Perry County,MS,"4,639",38.7,5976.923077
9/14/2022,42115,Susquehanna County,PA,"19,974",49.5,6946.395564
9/14/2022,48421,Sherman County,TX,"1,053",34.8,49393.78238
9/14/2022,17039,De Witt County,IL,"8,401",53.7,8858.851675
9/14/2022,72033,Catano Municipio,PR,"17,609",76.2,73423.59768
9/14/2022,29041,Chariton County,MO,"2,871",38.7,1255
9/14/2022,08085,Montrose County,CO,"21,523",50.3,7998.422713
9/14/2022,48419,Shelby County,TX,"9,120",36.1,812034.9462
9/14/2022,36087,Rockland County,NY,"214,981",66,1391.120507
9/14/2022,54059,Mingo County,WV,"9,694",41.4,79501.17647
9/14/2022,27053,Hennepin County,MN,"960,479",75.9,23881.13695
9/14/2022,13219,Oconee County,GA,"23,373",58,102193.8169
9/14/2022,12107,Putnam County,FL,"31,888",42.8,20503.51288
9/14/2022,48431,Sterling County,TX,515,39.9,38122.49443
9/14/2022,51079,Greene County,VA,"9,106",45.9,3826.804124
9/14/2022,48377,Presidio County,TX,"6,327",94.4,28053.19149
9/14/2022,48053,Burnet County,TX,"25,956",53.9,39702.26969
9/14/2022,42073,Lawrence County,PA,"47,599",55.7,5052.256532
9/14/2022,18109,Morgan County,IN,"39,448",56,6855.648536
9/14/2022,53077,Yakima County,WA,"160,312",63.9,372943.5976
9/14/2022,32033,White Pine County,NV,"5,220",54.5,6991.814461
9/14/2022,55141,Wood County,WI,"45,923",62.9,7554.809843
9/14/2022,38035,Grand Forks County,ND,"41,952",60.4,124617.1967
9/14/2022,47181,Wayne County,TN,"6,937",41.6,23739.64497
9/14/2022,13321,Worth County,GA,"8,543",42.2,20203.04569
9/14/2022,16007,Bear Lake County,ID,"2,886",47.1,10224.82436
9/14/2022,48323,Maverick County,TX,"58,934",95,117959.8338
9/14/2022,36009,Cattaraugus County,NY,"43,596",57.3,13729.60373
9/14/2022,20005,Atchison County,KS,"7,719",48,260272.2603
9/14/2022,30105,Valley County,MT,"3,565",48.2,40277.9661
9/14/2022,51047,Culpeper County,VA,"25,886",49.2,5249.283668
9/14/2022,18057,Hamilton County,IN,"249,656",73.9,16331.78295
9/14/2022,20167,Russell County,KS,"3,020",44,26463.71681
9/14/2022,19077,Guthrie County,IA,"6,318",59.1,18563.49206
9/14/2022,08089,Otero County,CO,"9,164",50.1,6648.288973
9/14/2022,21147,McCreary County,KY,"6,873",39.9,42202.21607
9/14/2022,21215,Spencer County,KY,"5,951",30.8,12284.33735
9/14/2022,30059,Meagher County,MT,960,51.6,22382.88288
9/14/2022,37067,Forsyth County,NC,"252,952",66.2,21123.01587
9/14/2022,39087,Lawrence County,OH,"30,557",51.4,38295.42645
9/14/2022,48039,Brazoria County,TX,"221,088",59.1,37534.83607
9/14/2022,72127,San Juan Municipio,PR,"275,825",86.6,282654.485
9/14/2022,17125,Mason County,IL,"7,288",54.6,13278.1457
9/14/2022,72085,Las Piedras Municipio,PR,"27,834",75.2,23378.65169
9/14/2022,13045,Carroll County,GA,"46,243",38.5,31385.39043
9/14/2022,47095,Lake County,TN,"2,526",36,20814.89842
9/14/2022,51087,Henrico County,VA,"183,728",55.5,10270.27027
9/14/2022,31017,Brown County,NE,"1,110",37.6,10693.20066
9/14/2022,35009,Curry County,NM,"26,671",54.5,15105.88235
9/14/2022,17035,Cumberland County,IL,"4,302",40,83427.02703
9/14/2022,01035,Conecuh County,AL,"5,399",44.7,10126.86567
9/14/2022,13033,Burke County,GA,"13,063",58.4,20418.11175
9/14/2022,28109,Pearl River County,MS,"27,354",49.3,125981.8436
9/14/2022,51550,Chesapeake city,VA,"130,555",53.3,20158.35777
9/14/2022,27017,Carlton County,MN,"23,563",65.7,20852.94118
9/14/2022,19095,Iowa County,IA,"10,275",63.5,18298.59719
9/14/2022,72011,Anasco Municipio,PR,"20,186",77.2,55139.96627
9/14/2022,21083,Graves County,KY,"17,319",46.5,57746.30542
9/14/2022,41067,Washington County,OR,"467,150",77.7,16856.39229
9/14/2022,46115,Spink County,SD,"3,425",53.7,10011.16071
9/14/2022,16063,Lincoln County,ID,"2,267",42.2,8010.025063
9/14/2022,48063,Camp County,TX,"5,263",40.2,17790.15544
9/14/2022,39017,Butler County,OH,"222,337",58,3278.592375
9/14/2022,18031,Decatur County,IN,"13,181",49.6,8874.109264
9/14/2022,72073,Jayuya Municipio,PR,"11,535",83,36681.4346
9/14/2022,37099,Jackson County,NC,"25,174",57.3,6850.111857
9/14/2022,36027,Dutchess County,NY,"211,189",71.8,4159.42029
9/14/2022,19049,Dallas County,IA,"63,614",68.1,29718.75
9/14/2022,19185,Wayne County,IA,"2,746",42.6,244278.53
9/14/2022,42089,Monroe County,PA,"104,897",61.6,7019.011407
9/14/2022,42053,Forest County,PA,"5,327",73.5,1583424.837
9/14/2022,08111,San Juan County,CO,702,95,35301.91972
9/14/2022,47041,DeKalb County,TN,"8,651",42.2,2107.769424
9/14/2022,26099,Macomb County,MI,"501,168",57.3,2559869.622
9/14/2022,40095,Marshall County,OK,"7,767",45.9,7681.132075
9/14/2022,27141,Sherburne County,MN,"45,859",47.2,2973.451327
9/14/2022,48457,Tyler County,TX,"7,872",36.3,25355.32234
9/14/2022,21153,Magoffin County,KY,"6,299",51.8,98053.57143
9/14/2022,55025,Dane County,WI,"461,829",84.5,16666.09881
9/14/2022,20133,Neosho County,KS,"4,698",29.3,107632.1244
9/14/2022,51045,Craig County,VA,"1,700",33.1,19948.55967
9/14/2022,21151,Madison County,KY,"45,629",49.1,34000
9/14/2022,48123,DeWitt County,TX,"9,216",45.7,23968.523
